customer_unique_id,total_spent
acaf9c8dbadcef1c6ce123806c9e6c34,1377.5
da9e0576ca0ecbb67dc3778628481caa,1377.5
540bd689a2065b9177dedb9758cbc992,1375
77dc1d016a6ff92c1eb364ecb3cc6aae,1375
4d402e51f4e8a128657c7ac78b59bfb2,1375
231d36f5c4b238c26f449ffd98c79180,1373.8899999999999
4711348768db55c57a67aba080ead566,1368.99
b60a410d454528f9b70cd6fb479fba68,1367.7
be74c431147c32ab2d7c7cef5e4a995f,1360.02
cc073557e57ba3526798e69697e37db3,1360
85333adc71614d177d3ac54662b036b2,1360
d3b0732fcd6b002c3ad8364802840125,1359.9
12ee9e2cc00e2a5156a2d869b82938d8,1359.9
5e7e0be1ac6b95219cd8a74b42881f19,1359.9
4833d5607f30e40265ccdcb21b58b7ad,1359.9
4f94b2a128e75939c61c188212388e3e,1359
a58350975662c1816a7c8f01bf816bf6,1359
f03553cc2a5d9a0d2b945ccf7f4c54bc,1358.24
6e26bbeaa107ec34112c64e1ee31c0f5,1355.9
76cef8c0830232a6298b50d60153fb6c,1350
f5ae59564b848fb10564d9fe4a478465,1350
d409c5590a75603ae1fe24d66d5008c7,1350
f78a6b62ac5dc9638a4fa0fd5d7b94e1,1350
78110b00006c6033e83ec0e79ade3081,1350
5993c0ed4bc51b72a8332bb7fa4303c5,1350
3e134146f147b595885be88b67d8f789,1349.99
be350e7235bb5363ff3f3cbb1eb4ab74,1349.99
3ec83b54e0afb70def9480cd6b9097f7,1349.4600000000003
855d32ca5e45bf54e4d88c29c65cea0b,1349
3f6a946ec3ed53c151d8b1eb1cb0336a,1349
79e12483f9b14c3254db94bd137a4b70,1349
f0daba1cfcc18d5a3229e1a911313e3e,1342.99
d1b6bbb5ce2d0d1b5e5aed73482ede19,1340
e92a2a874e305a7e920b0a0b308d5890,1340
920bd0e1c74c42bec2303941fc03374c,1340
64b97e6d3c070dd372d6310ff2c632f7,1340
df030c3c1d42349bb0a40197e53316ab,1340
bc45674ff2e33eeabf20e6eb7accc4a5,1340
4a22982d15a6758ba7a93495769dd490,1340
c1eed380c5284f6d86f7263653ef215f,1340
37b1b1515c5f1c4a06510269d5a36a4e,1335
5f49c05291e2c5b88dbe730e3c649c68,1332.5
0fbad5f5683626b3c234ef751d2ff166,1332.5
12138e8ba93973c9b561253683f5581b,1330
6c749436fe7ecef4596739d31d1d8e63,1330
ba3f35c1ecbfcbac6854edf5ffcc198d,1326.5
ce8c3a9189899cfa9882c8992bf2838f,1326
2750ea8eaed9066e36245a18802eac17,1325.9
07c9259c1afcbd1f6b416d9985782083,1323
5a050b063ed2697381b449b2ff7b422e,1322.64
4bdaaab3c645dd18eed3c3bb8ddcd6cf,1320
5d1fde9eb27149c695624f8bb84cf6f7,1319.9
f0d3389b217aa61b5a66744ddd694cc3,1319.4
8e18da3436d8a163ab9540768a94b22d,1316
8be5c6cc1011c8a882d3bac857955b3d,1314.99
939550a2c0964d6ad3d9974d3e626d0c,1312
0424c5ebdb5ce70bcd7b596efb17b561,1309.99
63923c0ec5cbc6893736efc26df5767e,1309
1c7267f397e6ab4a4bb183b27dc65e92,1300.52
749917bd024cd0718406bfaafb482efd,1300
f9aea0c7384b3015a0c51f6f9d08e9eb,1300
aac441a39c3a5649e0378fcd43a9ba9f,1300
69a96af4277076a11bf7a49d27d867a5,1300
f61d858404cc299afb3a89451a92f91b,1300
61e20081e2cdb77bcf311d438c3528a6,1300
e203d1b0b0762907665230d52c223d73,1300
3f9bb1cc786f6a4ecfd6b3d868d39357,1300
bce40e163747be50b7bb83f016591e0f,1300
b3441a427e8889379672bfd441f5218e,1300
8ed5f159139eb38172d25a57e129e87f,1300
73269524708916d11bb873c7275e3b33,1300
85101bc666e06929fec79cddadb14146,1300
3a2a12f2fd7c80c8c73846ad8475f2cc,1299.99
b8cd1885a1f24d1ee81ab66c54b76f11,1299.99
753bc5d6efa9e49a03e34cf521a9e124,1299.99
7e6b73ca13a846a38c86885e98a63ada,1299.99
51c6848f573e6dc72a7f13433273871f,1299.99
547f5f9afa998b2e599e0df6584cf838,1299.99
362135e70ef2c6d5b1d551723523f78d,1299.9
420add00e535c5b9caf4e5f34c69124d,1299.9
16ae388d8c36c71739021268d3578191,1299.9
fc1266d06a97ca5314f0b3d4def53a5d,1299.9
09a404d8a68d4ce0a92e7aa4848402ee,1299.9
8146bee4e40885be99560ee012659bcc,1299.9
0a247a228e8d48fc8afbc28c2e8c1691,1299.9
b9aad088d2ce9501d59cae5754b67226,1299.9
5a95daf3900225ffe545478a36feea4d,1299.9
69d93815c9ea08e83377d78cb088a295,1299.9
1033eef37a760a832f9b2332ce23fdc5,1299.9
9dc7e983a9dde2b110ca06f7547d6b5a,1299.9
97599f226d383eed46713abef6325439,1299.9
ce062bc310d6e7ef233195118e090f1e,1299.65
08285c6499b42230cd7a9e5bd0242164,1299.65
a9ac0830ef6d1cff282fe04077d56021,1299.65
217292034a9e98acdd21d0642afc64e5,1299.65
6ca64aa28917ec5f253c90fda7032b6c,1299.65
95a0e14dee86eb0eeec5263fe5fca796,1299.65
1159db37e256a4e27f777ebd08b4da05,1299.65
63ebabf91afda8d43e0f6412fcfe6bf1,1299.65
408604325b96735d6dbed039246efd64,1299.65
06b77fff2cc4b645c3fcce45c57fa9b1,1299
de4e3ce43bd5085fe445e08c68b950f5,1299
69a43b90b7f45f07911d140b61da311a,1299
0fe9114129c81c945c319dc5af0ed961,1299
9aed28a7d5e85a3f48fd4a23647dc8c4,1299
3629a4b18f2eb69e03f153158e48d2cc,1299
482b83576bf1699dd0a448805e211146,1299
314b61600e5228a9dfe7623fd25ba846,1299
f012b339d79831fed338ed7a1d256bca,1299
1c2214f2e89df8198bc28e21bb723dbc,1298.99
f384b670963f2cf3ff4909da5a5c93e1,1298.9
bcba7868e02e9ae817e38bd543bf503d,1297.25
9eca552063680b7cd2ed0e8aea002b21,1296
cb1c3c27a1cb278c594f7dc5adba5b3b,1295
35356c16fae0b391a145686820926bdd,1290
573711db86c6c9e1318ab2854c63a295,1288.72
019ac5580a897d52e5ed6f7ed89ade27,1287
3d540559ce0677a17f45eab0cb113c8d,1283.64
74436a334d42f9516826a7c3c6d5b226,1280
1810e538a85f28a974dca2ad08da3c62,1277.5
fc0aab61ef4538d51cefcfb054fe809c,1275
a56df37f1251ec47d5ad53dab3043f38,1272.8899999999999
f3b7aaba2ec5e60963dfe3bf537a54e0,1269.1
b25ff7d6964d189833a66f4f2f8b2f7b,1269
fb71ed60806ae68abb00194fa02647a4,1267.2
91c54819f9e5ef20191322ccff6ee282,1265.89
f64f5e0a84f83461a94633f89a0dc10e,1260
4ad7e8137a8f2299cceb563ab66e0317,1260
f25d770c0aae2cfe4f2538f144a15b59,1260
91049771b745aa43500e4c82ed6a2241,1260
a6d07e9af5c1a10994f572c37b3cac59,1260
152dc3cb53d3e3bb539500342e37f3b2,1260
ecdbc4bf2201c807294c7d8c4b777032,1259.9
58cb2f5bcf3fb5994bbf852e86978047,1259
0f5ac8d5c31de21d2f25e24be15bbffb,1252.35
233ceaabd644ab5ae86989bf16b4d70c,1250
778a607e77be028910e557f6f608611d,1250
1a7928a944f6c13daa6174dee2c6bd30,1250
416c7355fe18f17d41770301769f3fe9,1250
f82be7dcd0ff430255f7b521413ea98a,1250
198dc221b76657718f8c38d49daa83c9,1250
fb5326fd8dd9f7f52bae66d01fc54936,1250
fbd4d7e33bef85ee6e10995ad94ef88a,1249.49
fd03997c82649affc061d275ddf1f3d9,1245.99
ac6152d2a8d11ea64813c56676d73202,1244
d95e736f831986871d6bb98ff914e9a9,1240
c70dfb293b08af5444cf2cf527b8836c,1240
46d2e80a1ca0ee7a62db0ab302e8b4b7,1240
d33979cbff02d251c453e1b7daf00d84,1240
dee18b46b57c871840488ddcc81f1ce4,1240
3ab2f8203c5f8d73a1260109eb82eb20,1240
9bd3091ad5fac62f6389eacf9af4c571,1239.98
b1324928500c7eb187957630199b6113,1235.99
f937a59ce3711b1cf5bcb7491fadae10,1234
12ab9334b1240d6d037f2b0102a49571,1233.92
5ef749f2915e7196dba56703be6d9eaf,1230
673e1a98d359aa4eebe7722f4864c86f,1228.5
7205d0e91463af8c4d0fb5a7ac8b6487,1224.99
2429bb51d20f9cb48f7df927a0199959,1221.03
d387ea85dc301a91740e31360d355686,1216.9
4e1cce07cd5937c69dacac3c8b13d965,1216.6
84b6060d044cc7456db328c95b75ffcf,1209
d132b863416f85f2abb1a988ca05dd12,1202.73
38589c29dc87cf47d66d8410af1bebbd,1200
90388457aee662815a374617d4eb475c,1200
c106df929ba7c1b2dcbf7af4d0d60ee0,1200
9b0032ab4433b42478125e1b78af92b9,1200
22770768e9c650851b78132a4d881128,1200
7d7dab6fdf5d47278f2390976eba4b74,1200
3e45a109987cde39a119cd1a7eade7ea,1200
62a459e5629b03dd73134964df732077,1200
df1710893e1797d2c3d83b8840ddb0e4,1200
c83a0fac41694e3ff9ccd2bd61a1a892,1200
75aa3869be687c067553853b124bbd2d,1200
142d5012ea65ce29d5da43345b01ae0a,1200
7b7a886f0445009847efbd1fac86c093,1200
cbbe4b5beeea8b05dae43cfd1a73e6d9,1200
b61b38d88ef98dd66fc100efabad2557,1200
e302c322902a96b16c819192d228f57c,1200
9d12af31b368c64151ba9f2177d4ea2f,1200
e4f9bcad0c607f8793a0cd5943d11dd4,1200
06aba183cd0d3861cba60604ec558c01,1200
402a7717482f5f9be79614db6042aef0,1200
2e84e96b60a44cf2226f416f7b56d031,1200
6f038d97763c80191934b0c1497bbcf9,1200
905d074d367922a5b2a7b828108a8941,1200
919ea99f96e6aeab15e0cd635da849e0,1199.99
87bbba8720d775549bec72aaec36ff19,1199.99
1e497c35c31d2c947d234488eac62e87,1199.99
36414dc6b57449efcd078f612e0da33f,1199.99
e271fa40aa8fea4e0f304b3768b65d6a,1199.98
6130b2b1b5ad417bf024f4fd8b7e5054,1199.95
8460af5aae7f05ab7dc46830fd995669,1199.95
0480fb293e9b6ecd62e3696ef83dcf96,1199.9
55ab20e989d0c5b1525c66e47af087a9,1199.9
e0ec68a8b0e7ef75d72bc0dc54aba121,1199.9
2de3c52d71a127ef29e31067f8216447,1199.9
a8782b0257ca3ed5cd665f5e7a0bb0c2,1199.9
5f7f0d66e0f4c4ced578a53f2e0b2264,1199.9
76265a1cb8a13604fda3632daf9db6c7,1199.9
3f06fda2dc41472d9b29a76ab8321006,1199.9
653301d19e839ce1441415f656244435,1199.9
a6b61ba2ddd9a18d0256d3396c5d5f02,1199.9
7249013c9e600dd351fbb2c074d85c6b,1199.9
e557f27be2ff15a34d71e2932d83bea0,1199.9
c114c44566c2d172b520bc3c8785ffdf,1199.9
60103f7968de921c5147233a6885185c,1199.9
06b6656e6aba924b64a5d671d1b1ec2e,1199.9
aaa32d09fdb08f6c25a8a39679fddb70,1199.9
f33baa86aa2c92e4af383e14b42913ce,1199.9
95295e9cda1d086d82030c9485f14c74,1199.9
e403044f5e830582e39dec1f4aefcf56,1199.9
3a52bcffd7c61ceddbe72f54df9cec5b,1199.9
843e48262061b0b390b99a05b40ab0fa,1199.9
fdfc9e2e8e67be832f8ef6ca4e0f2be7,1199.6999999999998
e876149e8061c041c42de31b4b74da37,1199.65
e35b2a3c980b6e0fc66c66b8e1122e93,1199.6
32d935537fb268d349d5d14d7e778a2d,1199
1494a353bdaf53ecc67c37956a57d929,1199
b92a2e5e8a6eabcc80882c7d68b2c70b,1199
c27b3b31889d6298101191434c42b44d,1199
f62c860473cbb51bca3cac597d7b4d27,1199
e3ec2f7923b9043340423af694cb6c81,1199
6c6c296e1853f83bd38e8b55eddeb2b8,1199
c36740798c2d886ebab52b948e2b4f4b,1199
af53f59538b3c60899f492ca03b8c85d,1199
d16000272660a1fef81482ad75ba572a,1199
05292bc3f6db7fd79133285a32a82d53,1199
3732057b80d20e5cb53b859b7bc57a78,1199
6dbe8af63482be15d8b0ec1b9dd31a29,1199
9eceb9f7c2bd232366d8b271461849c0,1199
ed9d56556693e0497814d1ff8607179d,1199
311787523e8a6ac3c3edc54c301c3a52,1199
6976991546a290faff14b82abaa65779,1198
648c4c2cefed3d28d6af80b6ddbd7563,1198
ca6d9bc2e717c2a0aa19d77a3bfa5398,1198
6f692962aeac7cd4a868499095b24849,1198
28b9099dc6577fdeceb2e4468e69f556,1197.9
cfe81af64110c8dc0d10459aaf9e3864,1197.9
797dfdfe7186f9a2d613ae341c170713,1195
3246cc1ffb8b0e719e5ba4db0443185d,1190.65
fede1f9528a564c1a22bf64bb7085bd2,1190
35b887857d9e7902094a37e9f2e51796,1190
6bc964ef3bd0be200b241a1910bed144,1190
3b74d8b3502e3c66e17463cafb35b89f,1190
c27fe69be20acb0c44a690e39d19ec07,1189.9
0bee4ef1025816711bd8c531720da011,1189.9
cbd08b04b3f301152b7570da5e9c8cc4,1189.6999999999998
e36d108281c19ba00d15de8880a51b69,1189
d847d66f1135608cc13cb31f967f902f,1189
3c08208c1c33f579bd243d16e095d762,1186
0af81771d11ef9e0807a929428f9558d,1186
2e9e0d2396e2ed1a9b9180a1e8300cfd,1183.99
51b406ecf979a9fbbd0a879286210195,1180.95
f9530f49c87c33af8b3ac5300b550d95,1180
ee762d128dc459cd6be2257f85653b60,1180
2592789c0e70f4d2af39afae4dd431ec,1175.8
8f90c831457ba0cf3172a739494f5640,1175
b045295488236fa73d8d9c37dc4b03e7,1174.98
5457ae2c352c18e3bf5cba68301d96a8,1174.9
1f98d2384ff7a372e6a2d3bb75cbcd54,1170
2573467bea86fae9af4db442a1ef23bc,1169.44
0cb6bcb4572e64a3394ede6448db0482,1169
d5174582d64f45f60fb275eb5e4e085a,1168
415ac2824b13b33c13d9d0180050cb6f,1168
af8569990cc48ad6c010776bf9c3986a,1165.97
401da002e87b8f5700cb44af044ca0bc,1164.9
6411590d91c48640cb07e72fbb4a359e,1161
21bde4e982c4681021edabb899bcebfe,1160.9
1d76532b1b78101db23eea9a68c5a442,1160
d10fea7c0237da4a4e1871b0eb49c0eb,1160
4c4b5dc90eb4e33188153ca3e7999f92,1159.98
ee1b5488e7e5141b4c02181185f1e080,1159
bbf79cc2761d5dd29a99fcc49e00189e,1158.25
9192e3c1a19dff9d0fd083d2d1a08398,1156.99
7fe33c78f78af66702aa8acdd82ffb55,1155
a1382f97cb0cf468fc4f3f63e88d1542,1150
c4c35b9d3d1e2564334d3154ff7d28a5,1150
729f94f1736784228b7b69193fc2e880,1149.9
b9467743ef3bdb1e53f18199f809ed1c,1149.65
e490e6ff8808446e7b6c9f39ea5926ef,1149.65
eeca0a04eb9335415403230a0724d062,1149.65
582af3879be5c1f566b1fbae2cd0e547,1149.65
9a333bab1b87584cfde9ecc05b7aa668,1149.65
b92f5d1993438887dea8aac081e3a0f5,1149.65
5193199e9fa14917b155ca22087f1ca0,1149.65
c6f70f6262d971489361b0d4fb0936ed,1149
a7a0f4f2b101a999f584d93cef692b2f,1149
a5afb1cd8d3b8126d2d39a7a29880c09,1148.99
6940ba069c2c25350ea9e059b35d7d23,1148
ba57f513bb30f77cb352b1f6d1da6c37,1146
568e1051db19b1168ae71bdd8e98262c,1140.9
963f8a6917ac9271090988cf4595042c,1140.9
d5419994a02a55d4b7cd00e77fabdbae,1140.83
aaedf12224e003d5c349202461059c8b,1139.9
37d2bd687b1dbd293de12633b9160f3a,1139
c8ed31310fc440a3f8031b177f9842c3,1138.3
1003a1d72627f1a71f255e239aaa4bfd,1129.99
2b732aeb1a2c70bcc9c94e24fe3713fb,1129.99
78ad39e87476ac52f150e22ecbd31aed,1129.34
d130666a33d3681209c5c752fe56ee10,1128
c9e65162671f920f88e4f689366b62fc,1125.9
2461b6b13582d11fa2d7a2c20c6b921f,1122
e724a8be5b7ecea71e80b27541edf7d1,1119.9
3b97119ab53db4ae0144dff13c2ee26b,1117.8
3b0610a6b6c37bf5e849e71914f238c6,1117.8
d687c16dcf223790dd97278b2cdbe240,1116
e246473a236ca29747182e7986dbdb7a,1109.8
c0ad7fbbd3bfcfcf62a27e4d970c7f90,1109
5fe66773a91813adf33a391762abca74,1107.98
f2bfa88061180ef63be4520ed4566e29,1107.36
7e0516b486e92ed3f3afdd6d1276cfbd,1107
f9ae928da15e82a3fc6f97b3751ebea2,1106.99
6c2dbbeb634605dc4cf25ce12ab038c0,1106.99
e78005eaaa21fdbdd32d4c7d0c825c68,1106.99
2b3db2208861fc893211c977bf3d0244,1106.99
7a4a9aa0d9218320db34205e04d29b03,1106.99
449f7f967e09fc1d188234eefb6cb5e9,1106.99
98bc0c9e1294eb19f3ba7827581a7185,1106.99
b7dfe0920bbd2c5fc78ce89e7363d48c,1106.99
fc73438d7164cec52a643a09b10b503e,1106.99
93d21068a4b6b2beb2c3cc9d44f948c0,1105
a7f2edcd60f0eeb573b439042bcad226,1104.44
e015ce18751465bc79eeabbe3f0064d5,1102.63
63c78253a65d7ae0ade8cf3282a2b190,1102.39
c0290b1feb7aabd93bb97cde3a0e8a58,1100
d8c9bcfdb052d3431868568f91eece65,1100
2d1fbbd5413f3c6ecc454ad1754a7e42,1100
dcbd8e9f8083a2c1545ff6083e493d99,1100
903e36e2f9d5ec112ba8b374216a192a,1100
e01b3c992c8dc49d8da704418d4dc548,1100
3fd1cd4e9f4ca2e7e81718c1642a5a6f,1100
423c97d9d31e2a7b92a345381c672b53,1100
8b4870d5e710991db0eb07f29084b00f,1100
2243a3db312c9b0480cdd0ce1614006a,1100
c37b132f9c63622c1305a629a6fc1976,1099.99
45e5e1715b795757d22448692cc8dd5a,1099.99
4db829ea74098f66e7e312dbf32ae768,1099.99
f4bfa7d75a394df13adaa6b672dc0407,1099.99
3577e91a3448cac21a38effb2f0bbdb7,1099.99
f601dac3f9108158f75cb1418af5a5a9,1099.9
ae27f6bf595c66ba93b3aa1aabd83597,1099.9
38a4f1deb45ca914dd13c73b41775d71,1099.7
44fe005d35d016299a6e515c312c292a,1099
97e42e3e7b1f76dd3c04a0aac41e3173,1099
0228e299d1cabeaf9be64b5ccd784c97,1099
2b40bf9f14aab6d327d27d8d3752f672,1099
5793f9d7d53ad4c54032da6fa3069834,1099
13a820054b49008f130da176c4e0487b,1099
aada65f37d70fd659662a2fdc9b5ce45,1099
c283a677fa9937143f13fe6f58fd901d,1099
5a6d092525ea183026c9b405b903fe0c,1099
a12fc54cae982f13145a7c826cce10a1,1099
29bafed2dc1ef578fea615d3a3176902,1099
684a5af2fdb1b2f2e74df1660a897e7c,1099
879f6c483f822dc770e5ff5c7b0e532a,1099
14b24b9cfd122ce1f873c7834185b603,1099
143b3bef03194ac68037506e6fac66a4,1099
41ef6bfcee3f50fe3d886cf23a0e2481,1099
589acbf5a83a1545b7b1956065ac2fa7,1099
ac520dc7cb6f47563c95f9f2324a567c,1099
10c6d7016b3248e3d1be1aa917f8909e,1099
1e10e23a3c7357443557e7f3ea7ee96e,1099
09e9991c50513a303a2da26619870d7f,1098.9
e6aede5b2818df1b512845c729cf7463,1098
45df9701a19ffdd972ae2c39b0d10edc,1098
dcf5ec1c1ed0ae75ec58cd522d210a0f,1098
f085d32f56ff8cd1c24ea9eb43ec9edc,1098
5ab99f2f9851b35df207c38655eb25b1,1097.99
56b8af759a9a22c74b312662e0eade73,1097.99
0aadc1d26d1c8b88a52c39a533ccea93,1097.96
5340f5bd348f19d58f217d76d42c5f86,1097.8
561d12b11588768ed517a0357a98c42e,1095.65
b5435c9ba16cf0cfcb89af488906838d,1094.04
33de26d1fafbfd4945eb586f7136efe6,1093
b34584b6d24d0f58b1b4ebcfc0cbb0a6,1090
e17c5e546a7f8202925fea16b4d14741,1090
c3d0ee564fc089ca29e86029511c3d62,1089
3442a61b2d5bfd9d605d6943701ad650,1088.72
2d48cce6ed77d4963cbf11a7bbc979df,1086.76
6aa1b0c278be1b6dfb6afa6161f26852,1085.99
753fd2847cd950be551bee66c494d8f1,1084.9
96e91c0dba30f7ff60c9acd47677c248,1079.94
949a5efc8cd62cbe3888026bd0ddd1f6,1079.9
98fa2abe60ee24b1207a9fa5ec0d4667,1079.9
98af4f1390402d0565507f23c89c76c0,1078
98a46f046c9ffe7964933b1f80311904,1074.38
2bfb5880bfa061bee717d6c3a41c5b7e,1069.36
f2c91a2cf8ce8e8cd3c26cc26fa7bdf4,1069
8e323c75fdec6658ed2933b3f2ecc33a,1069
5a494c648fde2d1ec4eb614274ea7159,1065
d2ecc28fac1b377eefe7b209a895626a,1064
4da48d50844a6b56fb74a654842d1f7b,1060
6809546a09581ad767fb395756664fc3,1058
3961601c287bdf0fe34304b40c5692d4,1058
6d107617e509701446292309521f1c22,1058
ba31ea04a575dfe13ef189d5dc797a5f,1057.9
663e9fc2ff0fe9e5cf1f4427f321e75a,1056
f0f8fdb82b298c54b772345315e19e49,1055.9
b4fde3f3fc1d0fefcc047c7fe0454c93,1055.9
fb98136edc2c0f996bfad36a0c7e1306,1055.4
30dfe23e1ee3c31f7af260ed5459b930,1054
3f915483f465fd1db2736065b0295d37,1054
32b15895df6710a7c20f648a0a2bdd10,1054
4e447212d2b42b678e2ea168210da06a,1054
c88c65274af4cadc8b55eedcbc9d9581,1054
61e6adf3c4468005ccdf21ce63f14e73,1054
0d8202144f518a0892806572cc6f3cf5,1054
d48d38cf62245af9640114e393a1a50a,1054
fa0dcaa81d1e6a124c022fcb0354d49d,1054
792cd65e93c8777a8e8a871e348b3b2d,1054
9433a8f8dc53df230460bbde1f7cc734,1054
1ff3cb11d59e1782c6fc95912849a62d,1050.61
fff5eb4918b2bf4b2da476788d42051c,1050
ecf7874aa8a2586adf6ca37fab21ecc2,1050
0ec5bddf9b389fa7c737a2db61b6577d,1050
5f2f6fba74de007241fedfc485b72ba7,1050
0820b88e46f48599042bd627fe954b66,1050
48670599c793cc443672fdda6de38d9f,1050
b632c70b9c2c062dfacbad69e08f6563,1050
f05f7e19011117620793abe23ef771f8,1050
0a834292f8691cb3cdc64caf600c61c9,1050
083e14981d81da62df32871d3c1eaab4,1050
a35a5dd77ca1643b8f45340f5cd94606,1049.6999999999998
7b4a91076722dc7d9922d8645b65ff89,1049.6999999999998
29765d0cf37b86c4abb8b0336b387c65,1049
7b06939062a079425ad83f54c98eec7e,1049
42e839cab098ef782fd83d6c5b391049,1048
3f518f50ece5918cffdb4874032f7b34,1048
7b9b082ceaa61d7bc565cdad86597669,1047
f34cd7fd85a1f8baff886edf09567be3,1047
29bbf509bf085413d69208f1547f76e0,1046.38
aa4e2575d36a7b89546ca2e4087e9396,1045
614020cc1e7dc4f8a5fd38ad06bf6cbb,1045
49e30036e0a9b1d35c61e3095d05e263,1045
8bb910cd8c3b29e4acf2e94e3aaffbbf,1044.9
23eeaf77f8c29ea22ced2a3fa0bc360b,1041
f8f4320123760e8cd9e3c99c68f38a42,1039.97
9544cf61893f5e6323ac99cf22ca418f,1039.48
41c3c9562b8a80d747fe2bd3c749640f,1038
cb26f33c1b5055d997cc798dc94790d5,1038
a626420a40f09529d6dc67cc76e1b213,1037.85
b052fa7d7e0a1fab33e1a2633ff40252,1036
b49bce5690603fca67082d3c8a27d2c8,1035.09
81865792a5df52436b4e759b4ba21412,1032.4
f34129f3c90f0243ed1e0ecdcebd532a,1029.99
29b46d84126aa43c94c6608eab583a8e,1029.76
605741a874b6b50b5c346846107ca075,1029
33176de67c05eeed870fd49f234387a0,1021.5
b7186bbdd5132b6156a956e934e3592a,1019.49
4eb57395b615d5f5b1b67d08e3e3eea0,1019
94431ab24129f0060b53a89cfd62462f,1017
2e2d56c7ec46904b382aee224a3e4bdb,1015
62faa9161d76613338c9216581e7ee1e,1014.5999999999999
2846c0c6219403dd2c92c53ffa41453b,1014
e43220d43b51cf9c929f0dd1b96271e3,1011.86
200b7a307b908a530a544f560384d3e4,1009.9
19bedfc18c92d4e7eb6ba318a6c2033c,1009.79
2cda0e652e045b89ae13987cd09a1327,1009
0b8f908a3b8e307be5c917414bc8275d,1009
35ee1e377c72035d0556e11e1da4cb87,1009
2ac5e7e1668d672b41e9000fb19bee20,1009
761fb886f61539123668aaa3b750033b,1009
2099f93ac5ea679cf2eb1de091ab87c9,1007
e105dec92cee6465244879914c792707,1005.63
e6e1fd539bd2d78fcfb9c24ba6e1dcf5,1005.55
4d105247e7260e45d3eab6ab9245ff03,1004.99
68497ce04e9b12cb402671a29acdf6a2,1004.99
db3d2c340a500126dec4308cee9135ae,1004.99
769151568e474636f23211792b0e32c1,1004.99
367fc3b6dc2568f3a73ec808beae99a0,1004.99
5c008e6d2af075a08b11527f186b3abd,1004.99
6bda5f629d7f63fbd492f48da584b8c5,1004.99
7b50def89c51f42400b796d7787ed658,1001
3e43e6105506432c953e165fb2acf44c,1000.8499999999999
b7a035bbaa15467c17b1a94adc820913,1000
9a5a9f23141cee3262fae7d4215972bb,1000
5315df33fcaf24f1ab1a6dd8a1c7b937,1000
71a06ac25e00c414c23e1cd105a2b1b5,999.99
7696e945f2e50eb6f19b248458b4852e,999.99
bc7b827cb847747c63e317a73b052770,999.99
d854ba792104d8a708262d182058a4b3,999.99
101375bf617fd60c9eee42f98d9a73d6,999.99
e39a7d7fd722668fe4c6b9873ee72638,999.99
38d92612568ca6e3d6b478e5fb004a6f,999.99
1522db025aa5d6fe7db87e3505b64023,999.99
8ff6b2d323035798f793f022fd5e57ff,999.99
ff2959dedacc441cc5ffe7d747a1a299,999.99
ae2189793d5c0004461b896e52abe4fe,999.99
7f9bfee0390154778b2d2c4f06b50c14,999.98
bf1dd33f93c58ea45d677d7e871e098e,999.9
8e6e09a9d21276f98d691a2c181ec00d,999.9
099087fe69a7236e4e8bffac00298682,999.9
c5dde81a4c503e4f3ad33d87bc314185,999.9
ee2f423348d2b22b19bff9446cf39f2e,999.9
b2aa555ce3ce0bfba30f48652b8d22e4,999.9
15ee900ec703c9a10082b12bcbdcb307,999.9
eb236ab2dfa54515610c137e1cf493aa,999.9
861b52934e16f683694f6ffe540ba3d0,999.9
abd84878fc14079ab3b561fa01189254,999.9
